LIBELLE;COMMUNE;DEPARTEMEN;X_WGS84;Y_WGS84
Plechatel;PLECHATEL;ILLE-ET-VILAINE;-1.776537138243784;47.87205414636025
St-Nazaire;SAINT-NAZAIRE;LOIRE-ATLANTIQUE;-2.211324800004774;47.28676363953024
Triel-sur-Seine;TRIEL-SUR-SEINE;YVELINES;2.006151763273637;48.98092617764641
Lamotte-Breuil;TROSLY-BREUIL;OISE;2.998272517014563;49.405156010797235
Colmar;COLMAR;HAUT-RHIN;7.349087420944785;48.075310117840175
Novillars;NOVILLARS;DOUBS;6.132814644078752;47.28396223971061
Roeux;RUX;PAS-DE-CALAIS;2.894663063869079;50.30353095017339
Artonges;DHUYS ET MORIN-EN-BRIE;AISNE;3.542344028502329;48.92659927853086
Libercourt;LIBERCOURT;PAS-DE-CALAIS;3.008776421585093;50.47955213929722
Montpellier-St-Roch;MONTPELLIER;HERAULT;3.882757509959065;43.606091075648855
Chevremont;CHEVREMONT;TERRITOIRE-DE-BELFORT;6.921711486962711;47.621693216603305
Sorcy;SORCY-SAINT-MARTIN;MEUSE;5.669522404973221;48.71756010209895
Vif;VIF;ISERE;5.684607331796149;45.047842612022485
Paul-Emile-Victor;CHAMPAGNOLE;JURA;5.919809604655679;46.74261626614565
Chatel-Nomexy;NOMEXY;VOSGES;6.387540083828062;48.30712626879246
Oderen;ODEREN;HAUT-RHIN;6.973583940197528;47.91183401357484
Loos-lez-Lille;LOOS;NORD;3.016580779523829;50.6127400445533
Chantonnay;CHANTONNAY;VENDEE;-1.054574069558356;46.68978994134723
Le Monastier;BOURGS SUR COLAGNE;LOZERE;3.25131729499557;44.50637197519356
Monsempron-Libos;MONSEMPRON-LIBOS;LOT-ET-GARONNE;0.941246069893637;44.48651614118785
Villeneuve-l'Archeveque;MOLINONS;YONNE;3.547526386902263;48.2384166747683
Roppenheim;ROPPENHEIM;BAS-RHIN;8.05980690889564;48.849608768501895
Marly-le-Roi;MARLY-LE-ROI;YVELINES;2.096708277199224;48.871454152794996
Entrains;ENTRAINS-SUR-NOHAIN;NIEVRE;3.261172544500063;47.46467046023842
Vaulry;VAULRY;HAUTE-VIENNE;1.109087939398972;46.02476599958137
Epone-Mezieres;EPONE;YVELINES;1.811201608702701;48.96343643154164
Lezennes;LILLE;NORD;3.098512492228862;50.62039250895139
Breteuil-Embranchement;BACOUEL;OISE;2.384230934090904;49.62668016310979
Valleiry;VALLEIRY;HAUTE-SAVOIE;5.967003885403025;46.109426764618924
Veynes-Devoluy;VEYNES;HAUTES-ALPES;5.815941234250181;44.5318792637303
Montbartier;MONTBARTIER;TARN-ET-GARONNE;1.264496752994648;43.924147822140164
Neuvic;NEUVIC;DORDOGNE;0.445212384622905;45.09983757266865
St-Germain-en-Laye-Bel-Air-Fourqueux;SAINT-GERMAIN-EN-LAYE;YVELINES;2.069813164581138;48.894567467109496
St-Germain-en-Laye-Grande-Ceinture;SAINT-GERMAIN-EN-LAYE;YVELINES;2.072918440915781;48.90359235418844
Chagny;CHAGNY;SAONE-ET-LOIRE;4.748512785967911;46.90691709262189
Masseret;MASSERET;CORREZE;1.541344325692093;45.536688021118316
Suevres;SUEVRES;LOIR-ET-CHER;1.454682135115395;47.680632998722544
Don-Sainghin;SAINGHIN-EN-WEPPES;NORD;2.913559057969857;50.551472314779616
Grenoble-Universite-Gieres;GIERES;ISERE;5.784641753561916;45.184967707601984
Esvres;ESVRES;INDRE-ET-LOIRE;0.781573759630258;47.28412187786619
Laigneville;LAIGNEVILLE;OISE;2.449081109849179;49.29323143422546
Stains-Cerisaie TT;STAINS;SEINE-SAINT-DENIS;2.391658086990002;48.95468724360871
Le Merlerault;LE MERLERAULT;ORNE;0.283314238294342;48.702520171465096
Montgeroult-Courcelles;MONTGEROULT;VAL-D'OISE;2.003781236555363;49.0804673352717
Gandrange-Amneville;AMNEVILLE;MOSELLE;6.135942550081968;49.260879766029134
St-Ay;SAINT-AY;LOIRET;1.74976615763334;47.863047055007016
Hermes-Berthecourt;BERTHECOURT;OISE;2.241637723071335;49.35440134787764
La Fontaine;WAVRIN;NORD;2.925689632236974;50.56515486976472
Issou-Porcheville;ISSOU;YVELINES;1.785410737905602;48.97925034069754
Pleudihen;PLEUDIHEN-SUR-RANCE;COTES-D'ARMOR;-1.961688851097427;48.4994063433459
La Chartre-sur-le-Loir;LA CHARTRE-SUR-LE-LOIR;SARTHE;0.58192907937748;47.740608360158774
St-Avold;VALMONT;MOSELLE;6.720845777989539;49.085756972482976
Villeneuve-la-Comtesse;VILLENEUVE-LA-COMTESSE;CHARENTE-MARITIME;-0.513011750386122;46.09871488224444
Bigny;VALLENAY;CHER;2.368230050773003;46.80190372174331
Metz-Nord;METZ;MOSELLE;6.166700571300231;49.13697530269247
Colomiers-Lycee-International;COLOMIERS;HAUTE-GARONNE;1.314098348719947;43.61645499022699
Saulxures;COLROY-LA-ROCHE;BAS-RHIN;7.148133697254386;48.389842359968284
Fos-sur-Mer;PORT-DE-BOUC;BOUCHES-DU-RHONE;4.974723323859059;43.42808949860721
Wilwisheim;WILWISHEIM;BAS-RHIN;7.5076520421221;48.745911662028554
Mazieres-Verruyes;VERRUYES;DEUX-SEVRES;-0.307921453314562;46.533030608257725
Tergnier;TERGNIER;AISNE;3.296711314334675;49.65939608333372
Vauboyen;JOUY-EN-JOSAS;ESSONNE;2.191964635404658;48.75926108772385
Agonac;AGONAC;DORDOGNE;0.748705624293986;45.286590073064275
Bertrichamps;BERTRICHAMPS;MEURTHE-ET-MOSELLE;6.791349301845821;48.42834511108835
Rodez;RODEZ;AVEYRON;2.580264601812115;44.36265275692083
Paulhaguet;SALZUIT;HAUTE-LOIRE;3.500321277993668;45.210402946711454
Les Vallees;COLOMBES;HAUTS-DE-SEINE;2.254739481701673;48.91375711288276
Broons;BROONS;COTES-D'ARMOR;-2.23584863546406;48.33337010660816
Toulouse-Matabiau;TOULOUSE;HAUTE-GARONNE;1.454396139877268;43.610699417180236
Joue-les-Tours;JOUE-LES-TOURS;INDRE-ET-LOIRE;0.665780709721447;47.35446873807753
Blangy-sur-Bresle;BLANGY-SUR-BRESLE;SEINE-MARITIME;1.625954206804477;49.93252195847866
Cintegabelle;CINTEGABELLE;HAUTE-GARONNE;1.520565037259206;43.305245269871435
Colroy-Lubine;PROVENCHERES-ET-COLROY;VOSGES;7.131273436179746;48.314561952442055
Ste-Lizaigne;MIGNY;INDRE;2.031438251825841;47.00644997654508
Massiac;MASSIAC;CANTAL;3.196485121914399;45.2537520440839
Barentin-Embranchement;BARENTIN;SEINE-MARITIME;0.955077297998753;49.54826901644424
Comines;COMINES;NORD;3.011150953458492;50.76163800939196
Sucy-Bonneuil;SUCY-EN-BRIE;VAL-DE-MARNE;2.507810873732934;48.77101864969921
Figeac;FIGEAC;LOT;2.03782039069438;44.60378724957991
Tacoignieres-Richebourg;TACOIGNIERES;YVELINES;1.668976477416391;48.829383318825045
Farschviller;FARSCHVILLER;MOSELLE;6.908157436156166;49.08798798160462
St-Maixent-l'Ecole;SAINT-MAIXENT-L'ECOLE;DEUX-SEVRES;-0.201124480577793;46.40649034311194
Cambo-les-Bains;CAMBO-LES-BAINS;PYRENEES-ATLANTIQUES;-1.396682419231188;43.365557931703904
Poitiers;POITIERS;VIENNE;0.332786866293225;46.582364264631224
La Chaussee-St-Victor;LA CHAUSSEE-SAINT-VICTOR;LOIR-ET-CHER;1.354420280026798;47.613178498938076
Hayange;HAYANGE;MOSELLE;6.073242998073649;49.33057951169595
Isbergues;ISBERGUES;PAS-DE-CALAIS;2.463017016054724;50.61399065500684
Einvaux;EINVAUX;MEURTHE-ET-MOSELLE;6.393118791209494;48.50340331783305
Labege-Village;LABEGE;HAUTE-GARONNE;1.533297950311996;43.53018571636624
Ruminghem;RUMINGHEM;PAS-DE-CALAIS;2.159589176929757;50.86134464617019
Macon-Ville;MACON;SAONE-ET-LOIRE;4.824546353595596;46.302759062194916
Paris-La Villette-Hebert;PARIS;PARIS;2.370958918896541;48.895205028428535
Vendome;VENDOME;LOIR-ET-CHER;1.071443262417307;47.80265990529335
Amilly-Ouerray;AMILLY;EURE-ET-LOIR;1.389245105382949;48.438300570011556
Villenouvelle;VILLENOUVELLE;HAUTE-GARONNE;1.661154814145699;43.43298489490394
Culmont-Chalindrey;CHALINDREY;HAUTE-MARNE;5.445906370699546;47.80846651260561
Dunkerque-Port-Ouest;LOON-PLAGE;NORD;2.199455668667488;51.00386285444905
Les Saules;ORLY;VAL-DE-MARNE;2.417557384233158;48.744859739009286
Vigeois;VIGEOIS;CORREZE;1.515629408130177;45.38311858914193
Antibes;ANTIBES;ALPES-MARITIMES;7.119225384209233;43.585886664132175
Mouzon;MOUZON;ARDENNES;5.069089194462988;49.60408051933817
Les Eyzies;LES EYZIES;DORDOGNE;1.008250410889942;44.941132296051244
Paris-Nord-Surface;PARIS;PARIS;2.356160022572003;48.88164194198079
Mouchard;MOUCHARD;JURA;5.800839231869734;46.9766808890851
Walheim;WALHEIM;HAUT-RHIN;7.263237578588667;47.64224629755549
La Rochelle-Porte-Dauphine;LA ROCHELLE;CHARENTE-MARITIME;-1.151998553462912;46.16751331576801
Les Sables-Blancs;PLOUHARNEL;MORBIHAN;-3.132440125682071;47.575228956476536
St-Marcellin;SAINT-MARCELLIN;ISERE;5.323719250144489;45.15080169096363
Magalas;MAGALAS;HERAULT;3.229498809992506;43.46767292795649
Nemours-St-Pierre;SAINT-PIERRE-LES-NEMOURS;SEINE-ET-MARNE;2.685589778050997;48.26782830861583
Les Deux Jumeaux;HENDAYE;PYRENEES-ATLANTIQUES;-1.764324138788818;43.36997529676284
Besancon-Viotte;BESANCON;DOUBS;6.021802404892518;47.24733508300953
Haguenau;HAGUENAU;BAS-RHIN;7.782988818634522;48.81001209128774
Bretigny;BRETIGNY-SUR-ORGE;ESSONNE;2.301424948919999;48.60524828991471
Chissay-en-Touraine;CHISSAY-EN-TOURAINE;LOIR-ET-CHER;1.133683878470545;47.33495546093258
St-Vit;SAINT-VIT;DOUBS;5.808992872887933;47.18364756351096
Pontanevaux;LA CHAPELLE-DE-GUINCHAY;SAONE-ET-LOIRE;4.772710941085322;46.213072656757255
Vitre;VITRE;ILLE-ET-VILAINE;-1.212365535123974;48.12252933513193
St-Etienne-Chateaucreux;SAINT-ETIENNE;LOIRE;4.399559786053118;45.44356445940451
Ceintrey;CEINTREY;MEURTHE-ET-MOSELLE;6.15726971622567;48.52467504061759
Boulainvilliers;PARIS;PARIS;2.275219889953156;48.85644696971221
Langon;LANGON;GIRONDE;-0.255643986763476;44.55546709832231
St-Andre-de-Cubzac;SAINT-ANDRE-DE-CUBZAC;GIRONDE;-0.439993851853121;44.99099671694959
Breil-sur-Roya;BREIL-SUR-ROYA;ALPES-MARITIMES;7.516574264591072;43.944432082643296
Aurec;AUREC-SUR-LOIRE;HAUTE-LOIRE;4.198273773642066;45.37091345410092
Thiviers;THIVIERS;DORDOGNE;0.921287324289545;45.4189745726381
Chalais;CHALAIS;CHARENTE;0.043488906033772;45.2707652420483
Beard;BEARD;NIEVRE;3.318262991726657;46.864610794532375
La Pauline-Hyeres;LA GARDE;VAR;6.035507873654393;43.1367969444849
Gargenville;GARGENVILLE;YVELINES;1.809192458890066;48.983008233963474
Les Longevilles-Rochejean;LONGEVILLES-MONT-D'OR;DOUBS;6.3047205341543;46.75254835088413
Ris-Orangis;RIS-ORANGIS;ESSONNE;2.414413081977818;48.65929001087892
Tours;TOURS;INDRE-ET-LOIRE;0.694722170814589;47.38823086739208
Portet-St-Simon;PORTET-SUR-GARONNE;HAUTE-GARONNE;1.388302240403363;43.527038177787155
Sceaux-Boesse;BOESSE-LE-SEC;SARTHE;0.572453197132248;48.12233132668593
Castillon;CASTILLON-LA-BATAILLE;GIRONDE;-0.0406870393383;44.85701248338341
Benesse-Maremne;BENESSE-MAREMNE;LANDES;-1.370038800125464;43.6275994871714
Laguepie;LAGUEPIE;TARN-ET-GARONNE;1.969397070055426;44.14547934822895
Le Bourget;LE BOURGET;SEINE-SAINT-DENIS;2.426674011457214;48.93079100023168
Pont-du-Casse;PONT-DU-CASSE;LOT-ET-GARONNE;0.675933092816244;44.232824610550935
La Rochelle-Ville;LA ROCHELLE;CHARENTE-MARITIME;-1.140831956307869;46.15542617140306
Chateau-Gontier;CHATEAU-GONTIER-SUR-MAYENNE;MAYENNE;-0.694956000266161;47.831333007506274
Saleux;SALEUX;SOMME;2.226835968274724;49.862626503215616
Ugine;UGINE;SAVOIE;6.417985349481818;45.74605775561713
Macon-Loche-TGV;MACON;SAONE-ET-LOIRE;4.778443228894927;46.282781818897995
Glos-Montfort;GLOS-SUR-RISLE;EURE;0.682934904868006;49.2712928023603
Gondrecourt-le-Chateau;GONDRECOURT-LE-CHATEAU;MEUSE;5.506702611798412;48.509128082164345
La Bonneville-sur-Iton;LA BONNEVILLE-SUR-ITON;EURE;1.034525909285541;48.98790860182572
Merxheim;MERXHEIM;HAUT-RHIN;7.302495832459835;47.91324032060495
Val-de-Fontenay;FONTENAY-SOUS-BOIS;VAL-DE-MARNE;2.489234573016151;48.85407784987592
Port-d'Atelier-Amance;FAVERNEY;HAUTE-SAONE;6.040162133896285;47.76242947100242
Ebblinghem;EBBLINGHEM;NORD;2.408935768702627;50.73066603559644
Gisors;GISORS;EURE;1.784937543349357;49.28530052933062
Cesson;CESSON;SEINE-ET-MARNE;2.593661997326091;48.56716702851207
Benestroff;BENESTROFF;MOSELLE;6.752318933343904;48.90675626952774
Frontignan;FRONTIGNAN;HERAULT;3.75895970261544;43.444883389821115
Laignes;LAIGNES;COTE-D'OR;4.364235018092948;47.85017033050934
Thionville;THIONVILLE;MOSELLE;6.169815044691961;49.35372508468278
Le Verdon;LE VERDON-SUR-MER;GIRONDE;-1.064886696751186;45.54924765751001
Hennebont;HENNEBONT;MORBIHAN;-3.285620464546827;47.7990553530428
Les Eglisottes;LES EGLISOTTES-ET-CHALAURES;GIRONDE;-0.043610175700566;45.09428905796061
Montsurs;BREE;MAYENNE;-0.551311716419074;48.14128715232236
Ranchot;RANCHOT;JURA;5.72474680949729;47.152656043661864
Mormant;MORMANT;SEINE-ET-MARNE;2.889119774346101;48.61361367341845
Bruyeres-sur-Oise;BRUYERES-SUR-OISE;VAL-D'OISE;2.326423206078788;49.15515715751033
Seurre;SEURRE;COTE-D'OR;5.151257335475762;46.99638971386293
St-Jean-de-Losne;SAINT-USAGE;COTE-D'OR;5.243890477205029;47.099933026552215
Liesle;LIESLE;DOUBS;5.820793126524009;47.058685233493165
Bedarieux;BEDARIEUX;HERAULT;3.147606955268796;43.605074083118474
Tassin;TASSIN-LA-DEMI-LUNE;RHONE;4.758652724434787;45.761757577392295
Lagnieu;LAGNIEU;AIN;5.349728421132768;45.90752231744008
Montreuil-sur-Ille;MONTREUIL-SUR-ILLE;ILLE-ET-VILAINE;-1.674339055361978;48.30717693651349
Sable-sur-Sarthe;SABLE-SUR-SARTHE;SARTHE;-0.342065559620856;47.84190816391401
Rognac;ROGNAC;BOUCHES-DU-RHONE;5.23087189079124;43.486677883901315
Pamiers;PAMIERS;ARIEGE;1.619598176044641;43.116113187989036
St-Paterne;SAINT-PATERNE-RACAN;INDRE-ET-LOIRE;0.478341244635406;47.60415206613253
Beuvrages;BEUVRAGES;NORD;3.505607038499412;50.39101629880019
Clichy-Levallois;CLICHY;HAUTS-DE-SEINE;2.297881259351661;48.89785607538981
Maisons-Alfort-Alfortville;MAISONS-ALFORT;VAL-DE-MARNE;2.426834358754884;48.80170287114752
Maison-Rouge-en-Brie;LIZINES;SEINE-ET-MARNE;3.147130326159849;48.53625529025413
Dombasle-sur-Meurthe;DOMBASLE-SUR-MEURTHE;MEURTHE-ET-MOSELLE;6.343539333973268;48.62320527996611
Tournemire-Roquefort;TOURNEMIRE;AVEYRON;3.016591363237482;43.96998189614436
Aix-en-Provence-Marchandises;AIX-EN-PROVENCE;BOUCHES-DU-RHONE;5.361302330941023;43.498323240113415
Ligny;LIGNY-EN-BARROIS;MEUSE;5.320682798507518;48.686085862218626
Leffrinckoucke;LEFFRINCKOUCKE;NORD;2.433490085367363;51.05091363646737
Berthelming;BERTHELMING;MOSELLE;7.008897902733395;48.80931722521653
Meursault;MEURSAULT;COTE-D'OR;4.795351885797311;46.968865014056945
Magny-Blandainville;MAGNY;EURE-ET-LOIR;1.281079614171305;48.334279421227514
Etaples-Le Touquet;ETAPLES;PAS-DE-CALAIS;1.642588771636091;50.51697198320477
Rivarennes;RIVARENNES;INDRE-ET-LOIRE;0.360658187062776;47.267236325416576
Pont-de-Sallaumines;SALLAUMINES;PAS-DE-CALAIS;2.864177038166501;50.41574309668517
Labege-Innopole;LABEGE;HAUTE-GARONNE;1.512573671240107;43.547730415211404
Vendome-Villiers-sur-Loir;VILLIERS-SUR-LOIR;LOIR-ET-CHER;1.01499350380989;47.8094576231871
Voutre;VOUTRE;MAYENNE;-0.292314504058485;48.134028595921606
Ay;A-CHAMPAGNE;MARNE;4.001620866305724;49.04868676712236
Les Versannes;LA DOUZE;DORDOGNE;0.857744316552332;45.088430472860836
Angers-Maitre-Ecole;ANGERS;MAINE-ET-LOIRE;-0.532418764467815;47.46692553564868
Sedan;SEDAN;ARDENNES;4.930282526719133;49.69486281823431
Besse-sur-Braye;BESSE-SUR-BRAYE;SARTHE;0.747761154517789;47.83021701314955
Thann;THANN;HAUT-RHIN;7.106968882212065;47.80905151571365
Merignac-Arlac;MERIGNAC;GIRONDE;-0.626243316829926;44.826770832877074
L'Isle-sur-le-Doubs;L'ISLE-SUR-LE-DOUBS;DOUBS;6.581524974372321;47.44734011036897
Colayrac;COLAYRAC-SAINT-CIRQ;LOT-ET-GARONNE;0.558789263399675;44.22775354561452
Les Arcs-Draguignan;LES ARCS;VAR;6.482541727033355;43.45561262532446
St-Sebastien;SAINT-SEBASTIEN;CREUSE;1.548278225934694;46.388246763542384
Malaunay-Le Houlme;LE HOULME;SEINE-MARITIME;1.033729594370428;49.52256549806926
Bry-sur-Marne;BRY-SUR-MARNE;VAL-DE-MARNE;2.524248552217098;48.83780138207766
St-Germain-sur-Ille;SAINT-GERMAIN-SUR-ILLE;ILLE-ET-VILAINE;-1.660059294471417;48.24256859137305
Vitry-la-Ville;VITRY-LA-VILLE;MARNE;4.461716791989595;48.8440170170558
Lison;MOON-SUR-ELLE;CALVADOS;-1.0501862750213;49.22701298358082
Cergy-le-Haut;CERGY;VAL-D'OISE;2.011539282920865;49.048134659088774
Staffelfelden;STAFFELFELDEN;HAUT-RHIN;7.26515361133822;47.82755411576721
Maubeuge;MAUBEUGE;NORD;3.968453442795782;50.27249283717977
Port-Boulet;CHOUZE-SUR-LOIRE;INDRE-ET-LOIRE;0.155650519136053;47.24866027519581
Le Trayas;SAINT-RAPHAEL;VAR;6.924036759494683;43.47445368370357
Chartrettes;CHARTRETTES;SEINE-ET-MARNE;2.695108853978984;48.48703643573107
Ile-Napoleon;ILLZACH;HAUT-RHIN;7.390780767133801;47.767690454705196
Perenchies;PERENCHIES;NORD;2.977418855079393;50.66718561640918
Aubie-St-Antoine;VAL DE VIRVEE;GIRONDE;-0.419620774340235;45.01538876082482
Balbigny;BALBIGNY;LOIRE;4.187530677533176;45.81778663766585
Gignac-Cressensac;GIGNAC;LOT;1.483080344936857;45.01449451742535
Elne;ELNE;PYRENEES-ORIENTALES;2.963483050586113;42.59719348914475
Wambrechies;WAMBRECHIES;NORD;3.040106535159674;50.681308286743814
Kalhausen;KALHAUSEN;MOSELLE;7.125250149621927;49.03531146944553
Neuilly-St-Front;VICHEL-NANTEUIL;AISNE;3.270686744679686;49.187223732361474
St-Jean-Pied-de-Port;SAINT-JEAN-PIED-DE-PORT;PYRENEES-ATLANTIQUES;-1.238621645776675;43.168113297949574
Val-de-Vesle;VAL-DE-VESLE;MARNE;4.222153557570627;49.17809390171898
Marquette;MARQUETTE-LEZ-LILLE;NORD;3.05084776305226;50.67247143779372
Dompierre-sur-Mer;DOMPIERRE-SUR-MER;CHARENTE-MARITIME;-1.067185077641479;46.17485152655725
Luc;LUC;ARDECHE;3.891547451608411;44.654034043533834
La Trinite-Victor;LA TRINITE;ALPES-MARITIMES;7.31173826394573;43.74291187963876
St-Andre;SAINT-ANDRE-LEZ-LILLE;NORD;3.048639591167611;50.65479497401948
Vielmur-sur-Agout;VIELMUR-SUR-AGOUT;TARN;2.08941722458486;43.624100475948126
La Barque-Fuveau;FUVEAU;BOUCHES-DU-RHONE;5.547298057244098;43.47038489709755
Parempuyre;PAREMPUYRE;GIRONDE;-0.619531453121091;44.94382425007321
Martigny-les-Bains;MARTIGNY-LES-BAINS;VOSGES;5.825630946068861;48.1088363858215
Tregonneau-Squiffiec;SQUIFFIEC;COTES-D'ARMOR;-3.174115158259879;48.62457604530626
Landrecies;LANDRECIES;NORD;3.681868598650192;50.128168519781205
Lothiers;TENDU;INDRE;1.564857886759299;46.69743782878176
Malain;MALAIN;COTE-D'OR;4.810198663070654;47.32711922701801
Montmelian;MONTMELIAN;SAVOIE;6.04343520180189;45.50332551066909
Thieux-Nantouillet;NANTOUILLET;SEINE-ET-MARNE;2.680668302246748;49.008601813438645
Cercy-la-Tour;CERCY-LA-TOUR;NIEVRE;3.644989401494037;46.85770672239209
Tamnay-Chatillon;TAMNAY-EN-BAZOIS;NIEVRE;3.723485122763925;47.05298837465489
Savenay;SAVENAY;LOIRE-ATLANTIQUE;-1.955747890137427;47.36010266399474
Oermingen;OERMINGEN;BAS-RHIN;7.131867894670417;49.00041856696065
Lourdes;LOURDES;HAUTES-PYRENEES;-0.041994186851452;43.1005627762626
Servoz;LES HOUCHES;HAUTE-SAVOIE;6.763552573808509;45.924489412289056
La Tour-de-Salvagny;LA TOUR-DE-SALVAGNY;RHONE;4.716784277849419;45.79970236776525
Mirebeau-sur-Beze;MIREBEAU-SUR-BEZE;COTE-D'OR;5.320745967358132;47.405055747454846
Martigne-Ferchaud;MARTIGNE-FERCHAUD;ILLE-ET-VILAINE;-1.313464368264538;47.83198913178169
Fleurville-Pont-de-Vaux;FLEURVILLE;SAONE-ET-LOIRE;4.884080577669784;46.450956968357005
Bessay;BESSAY-SUR-ALLIER;ALLIER;3.360749085595611;46.443614078790304
Lechelle (Seine-et-Marne);LECHELLE;SEINE-ET-MARNE;3.38309998559319;48.57953080812031
Urcay;LA PERCHE;CHER;2.586629516903347;46.62997636990084
Le Plessis-Belleville;LE PLESSIS-BELLEVILLE;OISE;2.744696378860963;49.09594984152633
Plounerin;PLOUNERIN;COTES-D'ARMOR;-3.56915921757564;48.58130509723133
Alouette-France;PESSAC;GIRONDE;-0.659796860254482;44.79332480156727
Boutheon;ANDREZIEUX-BOUTHEON;LOIRE;4.277763826148874;45.52463968497984
Puybrun;PUYBRUN;LOT;1.784262657300073;44.921716616837
Gerard;MONTREUIL-SOUS-PEROUSE;ILLE-ET-VILAINE;-1.247911126925625;48.142982945076966
Troyes;TROYES;AUBE;4.064917895591246;48.29576700034289
Tourcoing;TOURCOING;NORD;3.168343953703257;50.71667041877195
Argenteuil GC;ARGENTEUIL;VAL-D'OISE;2.258358162393432;48.948733563610475
Gravenchon-Port-Jerome;PORT-JEROME-SUR-SEINE;SEINE-MARITIME;0.558862052720366;49.483980893277966
Nuisement;NUISEMENT-SUR-COOLE;MARNE;4.309546835033817;48.879904067304025
Brebieres-Sud;BREBIERES;PAS-DE-CALAIS;3.01371475780044;50.336298399884804
Orgon;ORGON;BOUCHES-DU-RHONE;5.045608936052143;43.785728417650475
Asnieres-sur-Seine;ASNIERES-SUR-SEINE;HAUTS-DE-SEINE;2.284368840588698;48.905631851894405
Rungis-la-Fraternelle;RUNGIS;VAL-DE-MARNE;2.352899162059443;48.740439993955135
Rethel;RETHEL;ARDENNES;4.370261280952036;49.50463379393168
Arrou;COMMUNE NOUVELLE D'ARROU;EURE-ET-LOIR;1.128644199449027;48.099909512369685
Ozoir-la-Ferriere;OZOIR-LA-FERRIERE;SEINE-ET-MARNE;2.69037988331879;48.770613142466054
Villefranche-de-Rouergue;VILLEFRANCHE-DE-ROUERGUE;AVEYRON;2.037141060417348;44.34765567400817
Agay;SAINT-RAPHAEL;VAR;6.856677171132541;43.43173425214465
St-Julien-Ecuisses;SAINT-JULIEN-SUR-DHEUNE;SAONE-ET-LOIRE;4.527957614159425;46.76928032662014
Villeparisis;MITRY-MORY;SEINE-ET-MARNE;2.60284772676128;48.953093201420536
Fourchambault;FOURCHAMBAULT;NIEVRE;3.087354290727787;47.01894369811664
Ogeu-les-Bains;OGEU-LES-BAINS;PYRENEES-ATLANTIQUES;-0.507444616092045;43.15387465751689
Merenvielle;MERENVIELLE;HAUTE-GARONNE;1.15064117004484;43.63658276888126
St-Bonnet-de-Rochefort;SAINT-BONNET-DE-ROCHEFORT;ALLIER;3.139628459846439;46.148424266054526
St-Juery;SAINT-JUERY;TARN;2.203338211429495;43.94293971296417
L'Isle-Jourdain;L'ISLE-JOURDAIN;GERS;1.089858772280073;43.61726804056734
Crancey;CRANCEY;AUBE;3.640209029255444;48.5151826237997
St-Pierre-des-Corps;SAINT-PIERRE-DES-CORPS;INDRE-ET-LOIRE;0.725081914342086;47.385843594997674
Romilly-la-Puthenaye;ROMILLY-LA-PUTHENAYE;EURE;0.855438127775816;49.003580561735056
Plaintel;PLAINTEL;COTES-D'ARMOR;-2.822172581902144;48.4353419705687
Bonneville;BONNEVILLE;HAUTE-SAVOIE;6.416534807530288;46.07750965493744
Romorantin (Voie etroite);ROMORANTIN-LANTHENAY;LOIR-ET-CHER;1.739118199598165;47.356248315198506
Azay-le-Rideau;AZAY-LE-RIDEAU;INDRE-ET-LOIRE;0.446881290568988;47.26528551119567
St-Valery-en-Caux;SAINT-VALERY-EN-CAUX;SEINE-MARITIME;0.713109260451779;49.861065495885484
Sezanne;SEZANNE;MARNE;3.728941933120902;48.71472822172354
Corps-Nuds;CORPS-NUDS;ILLE-ET-VILAINE;-1.575345244729686;47.985160008403604
Entzheim;ENTZHEIM;BAS-RHIN;7.629368989794591;48.54717742005756
Marienthal;HAGUENAU;BAS-RHIN;7.823622604829137;48.78184110784927
St-Just-en-Chaussee;SAINT-JUST-EN-CHAUSSEE;OISE;2.429367476921711;49.50398096175272
La Ferte-Milon;LA FERTE-MILON;AISNE;3.120822729407744;49.17960194716914
Kurtzenhouse;KURTZENHOUSE;BAS-RHIN;7.813360095310275;48.74188803934608
Hendaye;HENDAYE;PYRENEES-ATLANTIQUES;-1.782112120122545;43.35333854323205
Vitry-en-Artois;VITRY-EN-ARTOIS;PAS-DE-CALAIS;2.980608151219586;50.32717009237724
Chagny;CHAGNY;SAONE-ET-LOIRE;4.74932439966091;46.90724940081049
Villefranche-sur-Saone;VILLEFRANCHE-SUR-SAONE;RHONE;4.721077121771563;45.984560816448536
Aubigny-en-Artois;AUBIGNY-EN-ARTOIS;PAS-DE-CALAIS;2.592783571516057;50.353076781809
Ceilhes-Roqueredonde;ROQUEREDONDE;HERAULT;3.15516344807667;43.81213917030679
Toul;TOUL;MEURTHE-ET-MOSELLE;5.879449805958919;48.67904989655333
Boissise-le-Roi;BOISSISE-LE-ROI;SEINE-ET-MARNE;2.573449862828317;48.529165394139035
Dijon-Ville;DIJON;COTE-D'OR;5.031081954810282;47.32036903434148
Chalon-sur-Saone;CHALON-SUR-SAONE;SAONE-ET-LOIRE;4.842615253494189;46.781625751008704
Le Pallet;LE PALLET;LOIRE-ATLANTIQUE;-1.34663667047017;47.14381560186661
Pont-St-Vincent;PONT-SAINT-VINCENT;MEURTHE-ET-MOSELLE;6.103442518555855;48.60210347594136
Chartres;CHARTRES;EURE-ET-LOIR;1.481429053718457;48.44866971474912
Pau;PAU;PYRENEES-ATLANTIQUES;-0.369693311594972;43.29149855092316
