LIBELLE,COMMUNE,DEPARTEMEN,X_WGS84,Y_WGS84
MARTIGNY-LES-BAINS,MARTIGNY-LES-BAINS,VOSGES,5.825630946068861,48.1088363858215
TREGONNEAU-SQUIFFIEC,SQUIFFIEC,COTES-D'ARMOR,-3.174115158259879,48.62457604530626
LANDRECIES,LANDRECIES,NORD,3.681868598650192,50.128168519781205
LOTHIERS,TENDU,INDRE,1.564857886759299,46.69743782878176
MALAIN,MALAIN,COTE-D'OR,4.810198663070654,47.32711922701801
MONTMELIAN,MONTMELIAN,SAVOIE,6.04343520180189,45.50332551066909
THIEUX-NANTOUILLET,NANTOUILLET,SEINE-ET-MARNE,2.680668302246748,49.008601813438645
CERCY-LA-TOUR,CERCY-LA-TOUR,NIEVRE,3.644989401494037,46.85770672239209
TAMNAY-CHATILLON,TAMNAY-EN-BAZOIS,NIEVRE,3.723485122763925,47.05298837465489
SAVENAY,SAVENAY,LOIRE-ATLANTIQUE,-1.955747890137427,47.36010266399474
OERMINGEN,OERMINGEN,BAS-RHIN,7.131867894670417,49.00041856696065
LOURDES,LOURDES,HAUTES-PYRENEES,-0.041994186851452,43.1005627762626
SERVOZ,LES-HOUCHES,HAUTE-SAVOIE,6.763552573808509,45.924489412289056
LA-TOUR-DE-SALVAGNY,LA-TOUR-DE-SALVAGNY,RHONE,4.716784277849419,45.79970236776525
MIREBEAU-SUR-BEZE,MIREBEAU-SUR-BEZE,COTE-D'OR,5.320745967358132,47.405055747454846
MARTIGNE-FERCHAUD,MARTIGNE-FERCHAUD,ILLE-ET-VILAINE,-1.313464368264538,47.83198913178169
FLEURVILLE-PONT-DE-VAUX,FLEURVILLE,SAONE-ET-LOIRE,4.884080577669784,46.450956968357005
BESSAY,BESSAY-SUR-ALLIER,ALLIER,3.360749085595611,46.443614078790304
LECHELLE-(SEINE-ET-MARNE),LECHELLE,SEINE-ET-MARNE,3.38309998559319,48.57953080812031
URCAY,LA-PERCHE,CHER,2.586629516903347,46.62997636990084
LE-PLESSIS-BELLEVILLE,LE-PLESSIS-BELLEVILLE,OISE,2.744696378860963,49.09594984152633
PLOUNERIN,PLOUNERIN,COTES-D'ARMOR,-3.56915921757564,48.58130509723133
ALOUETTE-FRANCE,PESSAC,GIRONDE,-0.659796860254482,44.79332480156727
BOUTHEON,ANDREZIEUX-BOUTHEON,LOIRE,4.277763826148874,45.52463968497984
PUYBRUN,PUYBRUN,LOT,1.784262657300073,44.921716616837
GERARD,MONTREUIL-SOUS-PEROUSE,ILLE-ET-VILAINE,-1.247911126925625,48.142982945076966
TROYES,TROYES,AUBE,4.064917895591246,48.29576700034289
TOURCOING,TOURCOING,NORD,3.168343953703257,50.71667041877195
ARGENTEUIL-GC,ARGENTEUIL,VAL-D'OISE,2.258358162393432,48.948733563610475
GRAVENCHON-PORT-JEROME,PORT-JEROME-SUR-SEINE,SEINE-MARITIME,0.558862052720366,49.483980893277966
NUISEMENT,NUISEMENT-SUR-COOLE,MARNE,4.309546835033817,48.879904067304025
BREBIERES-SUD,BREBIERES,PAS-DE-CALAIS,3.01371475780044,50.336298399884804
ORGON,ORGON,BOUCHES-DU-RHONE,5.045608936052143,43.785728417650475
ASNIERES-SUR-SEINE,ASNIERES-SUR-SEINE,HAUTS-DE-SEINE,2.284368840588698,48.905631851894405
RUNGIS-LA-FRATERNELLE,RUNGIS,VAL-DE-MARNE,2.352899162059443,48.740439993955135
RETHEL,RETHEL,ARDENNES,4.370261280952036,49.50463379393168
ARROU,COMMUNE-NOUVELLE-D'ARROU,EURE-ET-LOIR,1.128644199449027,48.099909512369685
OZOIR-LA-FERRIERE,OZOIR-LA-FERRIERE,SEINE-ET-MARNE,2.69037988331879,48.770613142466054
VILLEFRANCHE-DE-ROUERGUE,VILLEFRANCHE-DE-ROUERGUE,AVEYRON,2.037141060417348,44.34765567400817
AGAY,SAINT-RAPHAEL,VAR,6.856677171132541,43.43173425214465
SAINT-JULIEN-ECUISSES,SAINT-JULIEN-SUR-DHEUNE,SAONE-ET-LOIRE,4.527957614159425,46.76928032662014
VILLEPARISIS,MITRY-MORY,SEINE-ET-MARNE,2.60284772676128,48.953093201420536
FOURCHAMBAULT,FOURCHAMBAULT,NIEVRE,3.087354290727787,47.01894369811664
OGEU-LES-BAINS,OGEU-LES-BAINS,PYRENEES-ATLANTIQUES,-0.507444616092045,43.15387465751689
MERENVIELLE,MERENVIELLE,HAUTE-GARONNE,1.15064117004484,43.63658276888126
SAINT-BONNET-DE-ROCHEFORT,SAINT-BONNET-DE-ROCHEFORT,ALLIER,3.139628459846439,46.148424266054526
SAINT-JUERY,SAINT-JUERY,TARN,2.203338211429495,43.94293971296417
L'ISLE-JOURDAIN,L'ISLE-JOURDAIN,GERS,1.089858772280073,43.61726804056734
CRANCEY,CRANCEY,AUBE,3.640209029255444,48.5151826237997
SAINT-PIERRE-DES-CORPS,SAINT-PIERRE-DES-CORPS,INDRE-ET-LOIRE,0.725081914342086,47.385843594997674
ROMILLY-LA-PUTHENAYE,ROMILLY-LA-PUTHENAYE,EURE,0.855438127775816,49.003580561735056
PLAINTEL,PLAINTEL,COTES-D'ARMOR,-2.822172581902144,48.4353419705687
BONNEVILLE,BONNEVILLE,HAUTE-SAVOIE,6.416534807530288,46.07750965493744
ROMORANTIN-(VOIE-ETROITE),ROMORANTIN-LANTHENAY,LOIR-ET-CHER,1.739118199598165,47.356248315198506
AZAY-LE-RIDEAU,AZAY-LE-RIDEAU,INDRE-ET-LOIRE,0.446881290568988,47.26528551119567
SAINT-VALERY-EN-CAUX,SAINT-VALERY-EN-CAUX,SEINE-MARITIME,0.713109260451779,49.861065495885484
SEZANNE,SEZANNE,MARNE,3.728941933120902,48.71472822172354
CORPS-NUDS,CORPS-NUDS,ILLE-ET-VILAINE,-1.575345244729686,47.985160008403604
ENTZHEIM,ENTZHEIM,BAS-RHIN,7.629368989794591,48.54717742005756
MARIENTHAL,HAGUENAU,BAS-RHIN,7.823622604829137,48.78184110784927
SAINT-JUST-EN-CHAUSSEE,SAINT-JUST-EN-CHAUSSEE,OISE,2.429367476921711,49.50398096175272
LA-FERTE-MILON,LA-FERTE-MILON,AISNE,3.120822729407744,49.17960194716914
KURTZENHOUSE,KURTZENHOUSE,BAS-RHIN,7.813360095310275,48.74188803934608
HENDAYE,HENDAYE,PYRENEES-ATLANTIQUES,-1.782112120122545,43.35333854323205
VITRY-EN-ARTOIS,VITRY-EN-ARTOIS,PAS-DE-CALAIS,2.980608151219586,50.32717009237724
CHAGNY,CHAGNY,SAONE-ET-LOIRE,4.74932439966091,46.90724940081049
VILLEFRANCHE-SUR-SAONE,VILLEFRANCHE-SUR-SAONE,RHONE,4.721077121771563,45.984560816448536
AUBIGNY-EN-ARTOIS,AUBIGNY-EN-ARTOIS,PAS-DE-CALAIS,2.592783571516057,50.353076781809
CEILHES-ROQUEREDONDE,ROQUEREDONDE,HERAULT,3.15516344807667,43.81213917030679
TOUL,TOUL,MEURTHE-ET-MOSELLE,5.879449805958919,48.67904989655333
BOISSISE-LE-ROI,BOISSISE-LE-ROI,SEINE-ET-MARNE,2.573449862828317,48.529165394139035
DIJON-VILLE,DIJON,COTE-D'OR,5.031081954810282,47.32036903434148
CHALON-SUR-SAONE,CHALON-SUR-SAONE,SAONE-ET-LOIRE,4.842615253494189,46.781625751008704
LE-PALLET,LE-PALLET,LOIRE-ATLANTIQUE,-1.34663667047017,47.14381560186661
PONT-SAINT-VINCENT,PONT-SAINT-VINCENT,MEURTHE-ET-MOSELLE,6.103442518555855,48.60210347594136
CHARTRES,CHARTRES,EURE-ET-LOIR,1.481429053718457,48.44866971474912
PAU,PAU,PYRENEES-ATLANTIQUES,-0.369693311594972,43.29149855092316
RIEDSELTZ,RIEDSELTZ,BAS-RHIN,7.963036748076364,48.99065848071727
BELLEVUE,MEUDON,HAUTS-DE-SEINE,2.229850778453927,48.81884317835575
HARFLEUR-HALTE,HARFLEUR,SEINE-MARITIME,0.192179896657217,49.506017924929225
SOISSONS,SOISSONS,AISNE,3.338363138513456,49.36900007909761
SARRANCE,SARRANCE,PYRENEES-ATLANTIQUES,-0.59972480459168,43.049721862419595
LA-CHAPELLE-SAINT-MESMIN,LA-CHAPELLE-SAINT-MESMIN,LOIRET,1.827004302449144,47.89298892341226
DREFFEAC,DREFFEAC,LOIRE-ATLANTIQUE,-2.049996132974796,47.482266599289616
LESSEUX-FRAPELLE,LUSSE,VOSGES,7.076664764145708,48.289680290668905
PLEINE-FOUGERES,PLEINE-FOUGERES,ILLE-ET-VILAINE,-1.565841005726765,48.52990705222532
ANDREZIEUX,ANDREZIEUX-BOUTHEON,LOIRE,4.25525189630413,45.52162717496561
MARTIGUES,MARTIGUES,BOUCHES-DU-RHONE,5.02522463022426,43.390181802230906
JOUY,JOUY,EURE-ET-LOIR,1.557659496625176,48.510039297028165
LA-HUTTE-COULOMBIERS,FRESNAY-SUR-SARTHE,SARTHE,0.105746050461879,48.303313054442256
VIROFLAY-RIVE-GAUCHE,VIROFLAY,YVELINES,2.171099585781007,48.800704672801125
LINGOLSHEIM,LINGOLSHEIM,BAS-RHIN,7.678357318550331,48.5593871311156
MOISSAC,MOISSAC,TARN-ET-GARONNE,1.07737529967365,44.10240929719547
LYON-PERRACHE,LYON,RHONE,4.823194036939477,45.748088539684176
KER-LANN,BRUZ,ILLE-ET-VILAINE,-1.739311919121085,48.04337224304871
CLICHY-LEVALLOIS,LEVALLOIS-PERRET,HAUTS-DE-SEINE,2.297183137676989,48.897409403828675
NEUILLY-PORTE-MAILLOT,PARIS,PARIS,2.284261968692842,48.877868461552744
LAQUEUILLE,SAINT-JULIEN-PUY-LAVEZE,PUY-DE-DOME,2.704853505428261,45.647048413768054
LES-CLAIRIERES-DE-VERNEUIL,VERNEUIL-SUR-SEINE,YVELINES,1.960422644992241,48.99124033138956
VILLEFRANCHE-VERNET-LES-BAINS,FUILLA,PYRENEES-ORIENTALES,2.370030271671593,42.5914581884127
LAROCHE-MIGENNES,MIGENNES,YONNE,3.512940320803722,47.960840272699876
COUZON-(LOIRE),RIVE-DE-GIER,LOIRE,4.625028416435135,45.52946911955926
LE-POUZIN,LE-POUZIN,ARDECHE,4.750066436271399,44.751864561116314
REIGNAC,REIGNAC-SUR-INDRE,INDRE-ET-LOIRE,0.901297777319716,47.21779355348433
SARREGUEMINES,SARREGUEMINES,MOSELLE,7.068669692711919,49.10675765152767
LE-MUY,LE-MUY,VAR,6.57342574458219,43.47030445389205
VITRY-LE-FRANCOIS,VITRY-LE-FRANCOIS,MARNE,4.587514744819615,48.71778308956657
NEUFCHATEL-HARDELOT,NEUFCHATEL-HARDELOT,PAS-DE-CALAIS,1.642795635812644,50.623354305083154
AVORD,AVORD,CHER,2.652550531080733,47.034813485693334
SEES,SEES,ORNE,0.166272036082694,48.59990963412721
MARTIGUES,MARTIGUES,BOUCHES-DU-RHONE,5.02562822239543,43.39286443288294
LE-DRAMONT,SAINT-RAPHAEL,VAR,6.844352796069477,43.4177739619383
ROUBAIX-WATTRELOS,ROUBAIX,NORD,3.203933202349686,50.69059866394671
OURSCAMPS,PIMPREZ,OISE,2.953860661788621,49.53410484180841
LUTTERBACH-(HAUT-RHIN),LUTTERBACH,HAUT-RHIN,7.276899767921069,47.758199805270245
ZETTING,ZETTING,MOSELLE,7.13424471710727,49.07821684068329
METZERVISSE,METZERVISSE,MOSELLE,6.283707555699446,49.31802563972744
BUCHERES-VERRIERES,BUCHERES,AUBE,4.132615641779364,48.23172693249482
LE-PUY-EN-VELAY,LE-PUY-EN-VELAY,HAUTE-LOIRE,3.894211678987385,45.04371964956138
MONTARGIS,MONTARGIS,LOIRET,2.743101065487438,48.00692235348153
SAINT-MALO,SAINT-MALO,ILLE-ET-VILAINE,-2.004051313466777,48.6465302973296
LAPRADELLE,PUILAURENS,AUDE,2.313008818752499,42.81070782254279
LABERGEMENT-STE-MARIE,LABERGEMENT-SAINTE-MARIE,DOUBS,6.280391546709864,46.77645136860339
BOUSSAY-LA-BRUFFIERE,BOUSSAY,LOIRE-ATLANTIQUE,-1.18280159699083,47.05058005563971
LA-FERTE-SAINT-AUBIN,LA-FERTE-SAINT-AUBIN,LOIRET,1.931818657978464,47.7221918208981
ARMENTIERES,ARMENTIERES,NORD,2.877540344655497,50.6805773722647
COCHEREN,COCHEREN,MOSELLE,6.855131259270401,49.15234308711126
BISCHWILLER,BISCHWILLER,BAS-RHIN,7.851355674808228,48.765575390214615
POLIGNY,POLIGNY,JURA,5.699030876701165,46.84340300087306
ORANGIS-BOIS-DE-L'EPINE,RIS-ORANGIS,ESSONNE,2.409758980034193,48.636334977979025
CARPENTRAS,CARPENTRAS,VAUCLUSE,5.043626074852461,44.050358759227
LOULAY,LOULAY,CHARENTE-MARITIME,-0.501680469534236,46.04344123732778
BASSENS-APPONTEMENTS,BASSENS,GIRONDE,-0.522540969834772,44.89985586639312
COURVILLE-SUR-EURE,COURVILLE-SUR-EURE,EURE-ET-LOIR,1.234883400233006,48.451589637236474
DEVECEY,DEVECEY,DOUBS,6.00540935531408,47.325510275285886
OLONNE-SUR-MER,LES-SABLES-D'OLONNE,VENDEE,-1.766252846616104,46.549220388406184
ROISSY-AEROPORT-CHARLES-DE-GAULLE-2-(RER),LE-MESNIL-AMELOT,SEINE-ET-MARNE,2.570035507097067,49.0085079715308
PONTIVY,PONTIVY,MORBIHAN,-2.965775460249527,48.0615601977653
CIVRAY-VILLE,CIVRAY,VIENNE,0.288804138443457,46.150398475374224
CHEMILLE,CHEMILLE-EN-ANJOU,MAINE-ET-LOIRE,-0.732113596517094,47.21783114153416
NEGRONDES,NEGRONDES,DORDOGNE,0.861241304907747,45.3458918137541
CHAULNES,CHAULNES,SOMME,2.801276003022905,49.80733764126496
ALBENS,ENTRELACS,SAVOIE,5.948601658434074,45.7859312754352
SOMAIN,SOMAIN,NORD,3.278972591936239,50.35550661170308
AUVERS-SUR-OISE,AUVERS-SUR-OISE,VAL-D'OISE,2.176811926003305,49.071008184141796
PONT-DE-BEAUVOISIN,LE-PONT-DE-BEAUVOISIN,ISERE,5.68069980711602,45.52445093925393
NOZIERES-BRIGNON,BOUCOIRAN-ET-NOZIERES,GARD,4.207422079941034,43.97586984572289
APACH,APACH,MOSELLE,6.372132150675619,49.45892731564016
MILLAU,MILLAU,AVEYRON,3.07437667979391,44.102428225009724
REVEL-SOREZE,REVEL,HAUTE-GARONNE,1.999838930387912,43.46287500050831
MONTIGNY-BEAUCHAMP,MONTIGNY-LES-CORMEILLES,VAL-D'OISE,2.197940799961354,49.007331978947846
DONZERE,DONZERE,DROME,4.704596402183965,44.44315434179784
LIMEYRAT,LIMEYRAT,DORDOGNE,0.977756121929915,45.15624949745528
VILLIERS-LE-SEC,VILLIERS-LE-SEC,HAUTE-MARNE,5.068818023832247,48.11209047560394
LURE,LURE,HAUTE-SAONE,6.492747931963799,47.68296315032065
NICE-RIQUIER,NICE,ALPES-MARITIMES,7.290584478472749,43.70579078823896
CHORGES,CHORGES,HAUTES-ALPES,6.271773650688589,44.545727228563074
SAINT-GERMAIN-SUR-MEUSE,SAINT-GERMAIN-SUR-MEUSE,MEUSE,5.700663797466287,48.65169809135989
LE-SOLER,LE-SOLER,PYRENEES-ORIENTALES,2.787602438694243,42.678079975389345
AILLEVILLERS,CORBENAY,HAUTE-SAONE,6.332017441299205,47.9090377293298
BEAUREPAIRE,BEAUREPAIRE,ISERE,5.057613050360597,45.330627288652366
ARLEUX,ARLEUX,NORD,3.120835121863483,50.286342873500935
VILLEREVERSURE,VILLEREVERSURE,AIN,5.398158290281325,46.19451666097462
AIME-LA-PLAGNE,AIME-LA-PLAGNE,SAVOIE,6.648695374200575,45.55439650743767
JOIGNY,JOIGNY,YONNE,3.391311397077373,47.973404150236945
LA-COURNEUVE-AUBERVILLIERS,LA-COURNEUVE,SEINE-SAINT-DENIS,2.38542905782746,48.92407748253208
SAINT-DIZIER,SAINT-DIZIER,HAUTE-MARNE,4.946931424939272,48.642857708823314
ECOUCHE,ECOUCHE-LES-VALLEES,ORNE,-0.120968826114701,48.71483763705532
MASSY,PALAISEAU,ESSONNE,2.25484995064226,48.71788509621877
ROESCHWOOG,RSCHWOOG,BAS-RHIN,8.029855501245246,48.83365122600304
CHATEAUBOURG,CHATEAUBOURG,ILLE-ET-VILAINE,-1.405157184612477,48.10629591057404
PONT-DE-L'ARCHE,ALIZAY,EURE,1.160520476710591,49.317005770094745
VERNON-GIVERNY,VERNON,EURE,1.478464031558935,49.09116847125959
LIGUGE,LIGUGE,VIENNE,0.333286773502638,46.52034725301647
PERNES-CAMBLAIN,CAMBLAIN-CHATELAIN,PAS-DE-CALAIS,2.427273177447132,50.4796840669996
JANZE,JANZE,ILLE-ET-VILAINE,-1.49783796227674,47.955335981987055
SAINT-VICTURNIEN,SAINT-VICTURNIEN,HAUTE-VIENNE,1.00979345253792,45.876681187371034
SUCY-BONNEUIL,SUCY-EN-BRIE,VAL-DE-MARNE,2.507696420806658,48.77161453220065
EXIDEUIL-SUR-VIENNE,EXIDEUIL-SUR-VIENNE,CHARENTE,0.666930586888983,45.88624989508712
QUESNOY-SUR-DEULE,QUESNOY-SUR-DEULE,NORD,2.995258592137319,50.70816916894114
BEILLANT,SAINT-SEVER-DE-SAINTONGE,CHARENTE-MARITIME,-0.526885316803244,45.70101714290073
DOURDAN,DOURDAN,ESSONNE,2.009826148353142,48.533576917580454
BANNALEC,BANNALEC,FINISTERE,-3.70666802897235,47.92678811796578
MACHECOUL,MACHECOUL-SAINT-MEME,LOIRE-ATLANTIQUE,-1.822727898158274,46.990518248236164
LAMURE-SUR-AZERGUES,LAMURE-SUR-AZERGUES,RHONE,4.492313405103372,46.061052469157644
PLAISIR-GRIGNON,PLAISIR,YVELINES,1.941465946324533,48.832128140387084
GUERARD-LA-CELLE-SUR-MORIN,GUERARD,SEINE-ET-MARNE,2.954761856629998,48.81043906077055
BENFELD,BENFELD,BAS-RHIN,7.584028888287825,48.373645029444205
ONVILLE,ONVILLE,MEURTHE-ET-MOSELLE,5.978985724179793,49.013209436990586
GRESY-SUR-ISERE,GRESY-SUR-ISERE,SAVOIE,6.259966501812202,45.59447574604259
TANTONVILLE,TANTONVILLE,MEURTHE-ET-MOSELLE,6.129209733482396,48.48391111134653
FEUQUIERES-BROQUIERS,FEUQUIERES,OISE,1.831068318577522,49.65451312832422
JASSONNEIX,MEYMAC,CORREZE,2.139708744591707,45.543611127124315
ERR,ERR,PYRENEES-ORIENTALES,2.028889250014868,42.442767182008296
WOINCOURT,WOINCOURT,SOMME,1.537154580238334,50.05873568303048
LA-VILLE-GOZET,MONTLUCON,ALLIER,2.591874096585813,46.349941305335584
NOMAIN,NOMAIN,NORD,3.20696531344309,50.50232592962645
ROCHE-LEZ-BEAUPRE,ROCHE-LEZ-BEAUPRE,DOUBS,6.110782365332249,47.276176841013154
HAM,MUILLE-VILLETTE,SOMME,3.070957119074588,49.73954337157027
OLETTE-CANAVEILLES-LES-BAINS,OLETTE,PYRENEES-ORIENTALES,2.272011858927273,42.55466061702315
LONGUEIL-STE-MARIE,LONGUEIL-SAINTE-MARIE,OISE,2.717587390886502,49.342567010299035
HERNY,HERNY,MOSELLE,6.476818963032504,49.00370728140269
SAINT-SEURIN-SUR-L'ISLE,SAINT-SEURIN-SUR-L'ISLE,GIRONDE,-0.001940617414119,45.01130602928961
GUICHEN-BOURG-DES-COMPTES,GUICHEN,ILLE-ET-VILAINE,-1.759963948240837,47.93524867728417
RAVES-BAN-DE-LAVELINE,RAVES,VOSGES,7.03762247712448,48.26569887065687
PAS-DES-LANCIERS,MARIGNANE,BOUCHES-DU-RHONE,5.25404483685121,43.40961464600039
BRICON,BRICON,HAUTE-MARNE,4.979128788961917,48.08735674665791
CHATEAUROUX,CHATEAUROUX,INDRE,1.703183637265524,46.810961807288315
CORCY,CORCY,AISNE,3.216285373262403,49.255392671419884
MAUZAC,MAUZAC-ET-GRAND-CASTANG,DORDOGNE,0.789985150689261,44.855764301617775
BERRE,BERRE-L'ETANG,BOUCHES-DU-RHONE,5.179101685791576,43.50093056891871
BAS-EVETTE,EVETTE-SALBERT,TERRITOIRE-DE-BELFORT,6.80568022936376,47.681396111860366
FONTAINEBLEAU-AVON,AVON,SEINE-ET-MARNE,2.727200067146435,48.41746394574521
EVRY-COURCOURONNES,EVRY-COURCOURONNES,ESSONNE,2.429374227134183,48.62597794398785
BUZANCAIS,BUZANCAIS,INDRE,1.418412148406389,46.88487038762065
MAILLE,MAILLE,INDRE-ET-LOIRE,0.583165439178813,47.05316642302488
SARREBOURG,SARREBOURG,MOSELLE,7.051727539632061,48.73862149825253
VILLABE,VILLABE,ESSONNE,2.461828319020637,48.59264620198872
CHAPONVAL,AUVERS-SUR-OISE,VAL-D'OISE,2.14174884933166,49.069128055447806
LA-ROCHEFOUCAULD,LA-ROCHEFOUCAULD-EN-ANGOUMOIS,CHARENTE,0.38984481512601,45.740241928094676
ATHIES-SOUS-LAON,ATHIES-SOUS-LAON,AISNE,3.680610746298005,49.577692495226174
LENTILLY-CHARPENAY,LENTILLY,RHONE,4.682268018683733,45.816528122388796
LA-RICAMARIE,LA-RICAMARIE,LOIRE,4.357680089145885,45.403197752600775
BASE-AERIENNE,GIEVRES,LOIR-ET-CHER,1.681942131120967,47.32008704189344
TOURVILLE,TOURVILLE-LA-RIVIERE,SEINE-MARITIME,1.098509869879438,49.32455521261547
CARANTILLY-MARIGNY,CARANTILLY,MANCHE,-1.244517323198757,49.06787505568984
TULLINS-FURES,TULLINS,ISERE,5.492335867260874,45.30087741538891
MONTEREAU,VARENNES-SUR-SEINE,SEINE-ET-MARNE,2.936172695473762,48.380062575084864
ENGENVILLE,ENGENVILLE,LOIRET,2.237896567185366,48.23635950605684
LUX,LUX,COTE-D'OR,5.203727539284982,47.487873384704606
HUNDLING,HUNDLING,MOSELLE,6.977467233796318,49.1065704173177
GONFARON,GONFARON,VAR,6.281840550501697,43.31712508692793
CAP-MARTIN-ROQUEBRUNE,ROQUEBRUNE-CAP-MARTIN,ALPES-MARITIMES,7.456405684962863,43.76034857039875
ROZIERES-SUR-MOUZON,ROZIERES-SUR-MOUZON,VOSGES,5.705525159209666,48.120907804657705
SURESNES-MONT-VALERIEN,SURESNES,HAUTS-DE-SEINE,2.221062051357459,48.87168355309941
ALLENC,ALLENC,LOZERE,3.664130358302335,44.54152103116181
BASSENS,BASSENS,GIRONDE,-0.522440511179966,44.901397388496285
SAINT-YORRE,SAINT-YORRE,ALLIER,3.461064924813443,46.061783665474714
REUILLY,REUILLY,INDRE,2.046970081249991,47.089611944954996
SAINT-FLORENTIN-VERGIGNY,VERGIGNY,YONNE,3.730868832249274,47.98089785203937
CERNAY,ERMONT,VAL-D'OISE,2.256114102392353,48.98551638656152
LES-LACS,SAINT-AUBIN-DES-LANDES,ILLE-ET-VILAINE,-1.322347292655554,48.109081657042296
AIGUEPERSE,AIGUEPERSE,PUY-DE-DOME,3.198197540630287,46.014743548586964
PIERREFITE-STAINS-TT,PIERREFITTE-SUR-SEINE,SEINE-SAINT-DENIS,2.367366380253276,48.96007131342436
LUXEUIL-LES-BAINS,LUXEUIL-LES-BAINS,HAUTE-SAONE,6.372354125269903,47.81505567955934
MANTES-STATION,MANTES-LA-JOLIE,YVELINES,1.715737202768139,48.983359638519275
AURAY,AURAY,MORBIHAN,-2.99960913456031,47.680247089999995
SALAISE,SALAISE-SUR-SANNE,ISERE,4.802216108113742,45.337313858409665
BIOT,ANTIBES,ALPES-MARITIMES,7.12705036619729,43.61237944224629
VILLENEUVE-SUR-YONNE,VILLENEUVE-SUR-YONNE,YONNE,3.286346893591795,48.086090907944325
LES-FONTINETTES,CALAIS,PAS-DE-CALAIS,1.849961409941935,50.94058380754782
LIVERDUN,LIVERDUN,MEURTHE-ET-MOSELLE,6.061793518753852,48.749287127156066
SOUPPES-CHATEAU-LANDON,SOUPPES-SUR-LOING,SEINE-ET-MARNE,2.735014280352225,48.18178496677811
MENNECY,MENNECY,ESSONNE,2.433268053440552,48.57113280817187
SAINT-LEONARD,SAINT-LEONARD,VOSGES,6.941310871948678,48.21682744071811
SEZANNE,SEZANNE,MARNE,3.728419158329435,48.71443343288595
ESTRESSIN,VIENNE,ISERE,4.868163857041889,45.54021379785767
ROUNTZENHEIM,ROUNTZENHEIM-AUENHEIM,BAS-RHIN,8.011781791876578,48.82044576328301
MONTRICHARD,MONTRICHARD-VAL-DE-CHER,LOIR-ET-CHER,1.171805894101684,47.34380533566546
MEAUX,MEAUX,SEINE-ET-MARNE,2.873403753140162,48.95683307565232
CHAMELET,CHAMELET,RHONE,4.507016244543598,45.98167025804158
CHALONS-EN-CHAMPAGNE,CHALONS-EN-CHAMPAGNE,MARNE,4.348974315249643,48.95527794985203
AIRE-SUR-LA-LYS,AIRE-SUR-LA-LYS,PAS-DE-CALAIS,2.405933102461811,50.64130516051258
VILLENEUVE-SAINT-GEORGES,VILLENEUVE-SAINT-GEORGES,VAL-DE-MARNE,2.446378941339316,48.73143575163359
BUGEAT,BUGEAT,CORREZE,1.924701307116646,45.600671390919544
LA-TRICHERIE,BEAUMONT-SAINT-CYR,VIENNE,0.440613237625385,46.728653726742536
WALYGATOR-PARC,MAIZIERES-LES-METZ,MOSELLE,6.159567248539695,49.22454054683985
MAGLAND,MAGLAND,HAUTE-SAVOIE,6.621201466016067,46.016930329818535
BELLOY-SAINT-MARTIN,BELLOY-EN-FRANCE,VAL-D'OISE,2.361203045024103,49.09815099951254
PONTRIEUX,PONTRIEUX,COTES-D'ARMOR,-3.157066128939595,48.705570848956256
MUSSIDAN,SAINT-MEDARD-DE-MUSSIDAN,DORDOGNE,0.353907886033932,45.03454481999586
PONTARLIER,PONTARLIER,DOUBS,6.357115258059566,46.899576657901385
ANZELING,ANZELING,MOSELLE,6.459586407658986,49.2624167581957
ROUXMESNIL,ROUXMESNIL-BOUTEILLES,SEINE-MARITIME,1.105829957588804,49.89883452673463
VALENCE,VALENCE,DROME,4.893437965143693,44.9279186519997
VILLENEUVE-D'INGRE,INGRE,LOIRET,1.834854970344462,47.93445198846802
LAIGNE-SAINT-GERVAIS,SAINT-GERVAIS-EN-BELIN,SARTHE,0.21711697606233,47.874086302889985
ORANGE,ORANGE,VAUCLUSE,4.819641074737519,44.137454588757976
ASNIERES-SUR-SEINE,ASNIERES-SUR-SEINE,HAUTS-DE-SEINE,2.284226483619607,48.9055284826499
LAMBALLE,LAMBALLE-ARMOR,COTES-D'ARMOR,-2.511460566036283,48.46594346923323
JUVISY,JUVISY-SUR-ORGE,ESSONNE,2.383582706203988,48.689256635146194
BAR-SUR-AUBE,BAR-SUR-AUBE,AUBE,4.707058954282401,48.23856610507349
MONTAUBAN-VILLE-BOURBON,MONTAUBAN,TARN-ET-GARONNE,1.341127241507155,44.014195331668475
AVIGNON-CENTRE,AVIGNON,VAUCLUSE,4.805560023845281,43.94170748507306
EPINAY-SUR-SEINE-TT,EPINAY-SUR-SEINE,SEINE-SAINT-DENIS,2.301875276622173,48.95426384411057
LA-ROCHE-SUR-YON,LA-ROCHE-SUR-YON,VENDEE,-1.435831476322877,46.67211489091913
MARSEILLAN-PLAGE,MARSEILLAN,HERAULT,3.536118058744602,43.31845834549076
SEREZIN,SEREZIN-DU-RHONE,RHONE,4.81781390682531,45.6272306552306
VENDOME,VENDOME,LOIR-ET-CHER,1.067141369546662,47.80203153447201
FRENOUVILLE-CAGNY,FRENOUVILLE,CALVADOS,-0.260107811928255,49.14114275295679
BON-ENCONTRE,BOE,LOT-ET-GARONNE,0.66133861353905,44.17464245325543
MARQUISE-RINXENT,RINXENT,PAS-DE-CALAIS,1.731516881842938,50.805390655180474
